"date","district","primary_type","arrest","domestic","case_number"
"2018-01-02T23:45:00.000","008","DECEPTIVE PRACTICE","false","false","JB102424"
"2018-01-03T01:44:00.000","008","ROBBERY","true","false","JB102445"
"2018-01-03T03:26:00.000","008","ASSAULT","false","false","JB102468"
"2018-01-03T04:07:00.000","008","CRIMINAL DAMAGE","false","false","JB102479"
"2018-01-03T04:30:00.000","008","ROBBERY","false","false","JB102708"
"2018-01-03T08:00:00.000","008","THEFT","false","false","JB102529"
"2018-01-03T08:00:00.000","008","THEFT","false","true","JB102702"
"2018-01-03T08:40:00.000","008","THEFT","false","false","JB103159"
"2018-01-03T08:44:00.000","008","BATTERY","false","false","JB102665"
"2018-01-03T09:40:00.000","008","BATTERY","false","true","JB102636"
"2018-01-03T10:00:00.000","008","CRIMINAL DAMAGE","false","false","JB104030"
"2018-01-03T10:00:00.000","008","THEFT","false","false","JB113802"
"2018-01-03T10:00:00.000","008","ASSAULT","false","false","JB102649"
"2018-01-03T10:45:00.000","008","NARCOTICS","true","false","JB102715"
"2018-01-03T11:48:00.000","008","NARCOTICS","true","false","JB102787"
"2018-01-03T13:00:00.000","008","BATTERY","false","false","JB103215"
"2018-01-03T14:00:00.000","008","CRIMINAL DAMAGE","false","false","JB103162"
"2018-01-03T14:13:00.000","008","DECEPTIVE PRACTICE","false","false","JB103041"
"2018-01-03T15:00:00.000","008","DECEPTIVE PRACTICE","false","false","JB103665"
"2018-01-03T15:11:00.000","008","WEAPONS VIOLATION","true","false","JB103111"
"2018-01-03T16:08:00.000","008","DECEPTIVE PRACTICE","false","false","JB135185"
"2018-01-03T17:00:00.000","008","BATTERY","true","false","JB103270"
"2018-01-03T20:30:00.000","008","BURGLARY","false","false","JB103943"
"2018-01-03T20:50:00.000","008","CRIMINAL TRESPASS","true","false","JB103530"
"2018-01-03T22:00:00.000","008","THEFT","false","false","JB103648"
"2018-01-03T22:00:00.000","008","THEFT","false","false","JB103909"
"2018-01-03T23:00:00.000","008","THEFT","false","false","JB103997"
"2018-01-04T04:38:00.000","008","BATTERY","false","false","JB103704"
"2018-01-04T05:00:00.000","008","CRIMINAL DAMAGE","false","true","JB104598"
"2018-01-04T06:50:00.000","008","BATTERY","false","false","JB103818"
"2018-01-04T09:00:00.000","008","THEFT","false","false","JB112235"
"2018-01-04T09:00:00.000","008","THEFT","false","false","JB208451"
"2018-01-04T10:00:00.000","008","OTHER OFFENSE","false","true","JB105848"
"2018-01-04T10:15:00.000","008","MOTOR VEHICLE THEFT","true","false","JB103938"
"2018-01-04T10:30:00.000","008","BURGLARY","false","false","JB104705"
"2018-01-04T11:00:00.000","008","CRIMINAL TRESPASS","false","false","JB103995"
"2018-01-04T11:50:00.000","008","ASSAULT","false","true","JB104075"
"2018-01-04T12:00:00.000","008","DECEPTIVE PRACTICE","false","false","JB170897"
"2018-01-04T12:00:00.000","008","DECEPTIVE PRACTICE","false","false","JC136415"
"2018-01-04T12:20:00.000","008","INTERFERENCE WITH PUBLIC OFFICER","true","false","JB104125"
"2018-01-04T12:30:00.000","008","THEFT","false","true","JB104123"
"2018-01-04T12:40:00.000","008","BATTERY","false","true","JB104142"
"2018-01-04T13:00:00.000","008","ROBBERY","false","false","JB104922"
"2018-01-04T13:20:00.000","008","DECEPTIVE PRACTICE","false","false","JB217048"
"2018-01-04T13:30:00.000","008","DECEPTIVE PRACTICE","false","false","JB105391"
"2018-01-04T14:00:00.000","008","OTHER OFFENSE","false","false","JB107558"
"2018-01-04T15:00:00.000","008","PUBLIC PEACE VIOLATION","false","false","JB104509"
"2018-01-04T16:00:00.000","008","ROBBERY","false","false","JB104390"
"2018-01-04T17:00:00.000","008","ASSAULT","false","true","JB105053"
"2018-01-04T17:00:00.000","008","THEFT","false","false","JB105174"
"2018-01-04T17:33:00.000","008","BATTERY","false","false","JB104548"
"2018-01-04T17:51:00.000","008","ROBBERY","false","false","JB104728"
"2018-01-04T18:10:00.000","008","THEFT","false","false","JB105560"
"2018-01-04T18:55:00.000","008","ASSAULT","false","false","JB104629"
"2018-01-04T19:09:00.000","008","CRIMINAL DAMAGE","false","false","JB104764"
"2018-01-04T20:00:00.000","008","THEFT","false","false","JB106006"
"2018-01-04T21:00:00.000","008","OTHER OFFENSE","false","true","JB106741"
"2018-01-04T21:10:00.000","008","THEFT","false","false","JB104770"
"2018-01-04T22:00:00.000","008","BATTERY","false","false","JB104893"
"2018-01-04T23:00:00.000","008","OTHER OFFENSE","false","false","JB106337"
"2018-01-04T23:00:00.000","008","CRIMINAL DAMAGE","false","false","JB105088"
"2018-01-04T23:05:00.000","008","ASSAULT","true","true","JB104871"
"2018-01-05T00:00:00.000","008","OTHER OFFENSE","false","true","JB105309"
"2018-01-05T00:10:00.000","008","ROBBERY","false","false","JB104866"
"2018-01-05T01:00:00.000","008","CRIMINAL DAMAGE","false","false","JB104892"
"2018-01-05T01:06:00.000","008","BATTERY","false","true","JB104897"
"2018-01-05T03:00:00.000","008","THEFT","false","false","JB109406"
"2018-01-05T03:10:00.000","008","BATTERY","false","true","JB104958"
"2018-01-05T05:00:00.000","008","THEFT","false","false","JB109154"
"2018-01-05T05:10:00.000","008","CRIMINAL DAMAGE","false","true","JB104969"
"2018-01-05T07:55:00.000","008","MOTOR VEHICLE THEFT","false","false","JB105010"
"2018-01-05T09:00:00.000","008","THEFT","false","false","JB123143"
"2018-01-05T09:00:00.000","008","DECEPTIVE PRACTICE","false","false","JB107607"
"2018-01-05T09:15:00.000","008","MOTOR VEHICLE THEFT","false","false","JB105082"
"2018-01-05T10:42:00.000","008","CRIMINAL DAMAGE","false","false","JB105206"
"2018-01-05T10:51:00.000","008","ASSAULT","false","false","JB105198"
"2018-01-05T11:30:00.000","008","DECEPTIVE PRACTICE","false","false","JB108773"
"2018-01-05T11:32:00.000","008","THEFT","false","false","JB105470"
"2018-01-05T12:00:00.000","008","THEFT","false","false","JB108823"
"2018-01-05T12:00:00.000","008","CRIM SEXUAL ASSAULT","false","false","JB105355"
"2018-01-05T13:00:00.000","008","THEFT","false","false","JB112645"
"2018-01-05T13:00:00.000","008","THEFT","false","false","JB105409"
"2018-01-05T13:45:00.000","008","BATTERY","false","false","JB108863"
"2018-01-05T14:00:00.000","008","BATTERY","false","true","JB107601"
"2018-01-05T15:30:00.000","008","DECEPTIVE PRACTICE","false","false","JB105529"
"2018-01-05T17:00:00.000","008","MOTOR VEHICLE THEFT","false","false","JB108009"
"2018-01-05T17:48:00.000","008","ASSAULT","true","true","JB105740"
"2018-01-05T20:20:00.000","008","ROBBERY","false","false","JB105926"
"2018-01-05T20:37:00.000","008","OTHER OFFENSE","true","false","JB105967"
"2018-01-05T20:40:00.000","008","ROBBERY","false","false","JB105927"
"2018-01-05T21:00:00.000","008","CRIMINAL DAMAGE","false","false","JB106460"
"2018-01-05T21:30:00.000","008","MOTOR VEHICLE THEFT","false","false","JB106409"
"2018-01-05T21:30:00.000","008","CRIMINAL DAMAGE","false","false","JB106102"
"2018-01-05T21:30:00.000","008","BURGLARY","false","false","JB106260"
"2018-01-05T21:45:00.000","008","ROBBERY","false","false","JB105989"
"2018-01-05T21:59:00.000","008","OTHER OFFENSE","false","false","JB108527"
"2018-01-05T22:40:00.000","008","ASSAULT","true","true","JB106043"
"2018-01-06T02:30:00.000","008","BURGLARY","false","false","JB106240"
"2018-01-06T03:30:00.000","008","THEFT","false","false","JB106362"
"2018-01-06T05:00:00.000","008","MOTOR VEHICLE THEFT","false","false","JB106470"
"2018-01-06T06:00:00.000","008","THEFT","false","true","JB107239"
"2018-01-06T07:00:00.000","008","STALKING","false","true","JB106247"
"2018-01-06T09:00:00.000","008","DECEPTIVE PRACTICE","false","false","JB353628"
"2018-01-06T09:30:00.000","008","BATTERY","true","true","JB106317"
"2018-01-06T11:00:00.000","008","OTHER OFFENSE","false","false","JB109762"
"2018-01-06T11:15:00.000","008","BATTERY","false","false","JB106431"
"2018-01-06T11:30:00.000","008","CRIMINAL DAMAGE","false","false","JB108357"
"2018-01-06T11:30:00.000","008","CRIMINAL TRESPASS","true","false","JB106473"
"2018-01-06T12:00:00.000","008","BATTERY","false","false","JB108744"
"2018-01-06T13:45:00.000","008","INTERFERENCE WITH PUBLIC OFFICER","true","false","JB106624"
"2018-01-06T14:00:00.000","008","BATTERY","false","true","JB109722"
"2018-01-06T14:28:00.000","008","CRIMINAL DAMAGE","false","false","JB106673"
"2018-01-06T15:00:00.000","008","OTHER OFFENSE","false","false","JB107154"
"2018-01-06T15:24:00.000","008","THEFT","false","false","JB108384"
"2018-01-06T15:37:00.000","008","OTHER OFFENSE","false","false","JB106842"
"2018-01-06T16:00:00.000","008","THEFT","false","false","JB111511"
"2018-01-06T16:00:00.000","008","BURGLARY","false","false","JB107181"
"2018-01-06T16:40:00.000","008","CRIMINAL TRESPASS","true","false","JB106845"
"2018-01-06T17:00:00.000","008","ASSAULT","false","false","JB106849"
"2018-01-06T18:45:00.000","008","MOTOR VEHICLE THEFT","false","false","JB107091"
"2018-01-06T19:00:00.000","008","BURGLARY","false","false","JB107366"
"2018-01-06T19:00:00.000","008","CRIMINAL DAMAGE","false","false","JB107445"
"2018-01-06T19:10:00.000","008","MOTOR VEHICLE THEFT","false","false","JB106981"
"2018-01-06T19:20:00.000","008","MOTOR VEHICLE THEFT","false","false","JB107017"
"2018-01-06T19:29:00.000","008","WEAPONS VIOLATION","false","false","JB107034"
"2018-01-06T19:45:00.000","008","MOTOR VEHICLE THEFT","false","false","JB107042"
"2018-01-06T20:00:00.000","008","CRIMINAL DAMAGE","false","false","JB107638"
"2018-01-06T20:10:00.000","008","BATTERY","false","true","JB107036"
"2018-01-06T20:30:00.000","008","THEFT","false","true","JB107053"
"2018-01-06T21:23:00.000","008","NARCOTICS","true","false","JB107143"
"2018-01-06T21:52:00.000","008","THEFT","false","false","JB107140"
"2018-01-06T22:00:00.000","008","BATTERY","false","true","JB109522"
"2018-01-06T23:30:00.000","008","BATTERY","false","true","JB107194"
"2018-01-07T00:01:00.000","008","THEFT","false","false","JB111218"
"2018-01-07T00:01:00.000","008","BATTERY","false","true","JB107206"
"2018-01-07T02:30:00.000","008","BATTERY","false","true","JB107275"
"2018-01-07T02:50:00.000","008","WEAPONS VIOLATION","false","false","JB107381"
"2018-01-07T03:35:00.000","008","ROBBERY","false","false","JB107296"
"2018-01-07T03:50:00.000","008","BATTERY","false","true","JB107312"
"2018-01-07T04:10:00.000","008","BURGLARY","false","true","JB107329"
"2018-01-07T04:20:00.000","008","CRIMINAL DAMAGE","false","false","JB108469"
"2018-01-07T07:30:00.000","008","BATTERY","false","true","JB116389"
"2018-01-07T10:15:00.000","008","BATTERY","false","true","JB107467"
"2018-01-07T10:46:00.000","008","ASSAULT","false","true","JB107581"
"2018-01-07T11:36:00.000","008","BATTERY","false","true","JB107518"
"2018-01-07T12:09:00.000","008","ASSAULT","true","false","JB107587"
"2018-01-07T12:14:00.000","008","BATTERY","true","false","JB107559"
"2018-01-07T13:00:00.000","008","CRIMINAL DAMAGE","false","false","JB107653"
"2018-01-07T13:35:00.000","008","CRIMINAL TRESPASS","true","false","JB107631"
"2018-01-07T14:45:00.000","008","BATTERY","false","false","JB107689"
"2018-01-07T15:00:00.000","008","THEFT","false","false","JB107678"
"2018-01-07T15:15:00.000","008","WEAPONS VIOLATION","true","false","JB107946"
"2018-01-07T18:00:00.000","008","THEFT","false","false","JB108203"
"2018-01-07T18:15:00.000","008","CRIMINAL DAMAGE","false","false","JB107876"
"2018-01-07T18:15:00.000","008","CRIMINAL DAMAGE","false","false","JB107892"
"2018-01-07T19:00:00.000","008","MOTOR VEHICLE THEFT","true","false","JB107907"
"2018-01-07T19:00:00.000","008","OTHER OFFENSE","false","true","JB107961"
"2018-01-07T20:00:00.000","008","THEFT","false","false","JB108155"
"2018-01-07T20:00:00.000","008","THEFT","false","false","JB107935"
"2018-01-07T20:00:00.000","008","BATTERY","false","true","JB109290"
"2018-01-07T21:40:00.000","008","ROBBERY","false","false","JB108012"
"2018-01-07T21:55:00.000","008","MOTOR VEHICLE THEFT","true","false","JB108025"
"2018-01-07T23:30:00.000","008","ROBBERY","false","false","JB108073"
"2018-01-08T00:01:00.000","008","OFFENSE INVOLVING CHILDREN","false","true","JB125830"
"2018-01-08T00:15:00.000","008","BATTERY","false","true","JB108102"
"2018-01-08T01:00:00.000","008","OTHER OFFENSE","false","true","JB108108"
"2018-01-08T03:13:00.000","008","BURGLARY","false","false","JB108145"
"2018-01-08T05:30:00.000","008","BATTERY","false","true","JB108172"
"2018-01-08T06:00:00.000","008","THEFT","false","true","JB109268"
"2018-01-08T07:30:00.000","008","MOTOR VEHICLE THEFT","true","false","JB108223"
"2018-01-08T07:50:00.000","008","BATTERY","true","false","JB108256"
"2018-01-08T07:57:00.000","008","OTHER OFFENSE","false","true","JB108825"
"2018-01-08T08:00:00.000","008","DECEPTIVE PRACTICE","false","false","JB172453"
"2018-01-08T10:30:00.000","008","MOTOR VEHICLE THEFT","false","false","JB108531"
"2018-01-08T13:00:00.000","008","BURGLARY","false","false","JB119045"
"2018-01-08T13:00:00.000","008","ROBBERY","false","false","JB109137"
"2018-01-08T13:15:00.000","008","OTHER OFFENSE","false","false","JB108629"
"2018-01-08T14:05:00.000","008","THEFT","false","false","JB119096"
"2018-01-08T14:49:00.000","008","BATTERY","false","false","JB108810"
"2018-01-08T15:20:00.000","008","THEFT","false","false","JB108836"
"2018-01-08T15:30:00.000","008","THEFT","false","false","JB109699"
"2018-01-08T16:00:00.000","008","ASSAULT","false","false","JB109073"
"2018-01-08T16:00:00.000","008","BATTERY","false","false","JB108919"
"2018-01-08T16:30:00.000","008","THEFT","false","false","JB110128"
"2018-01-08T16:50:00.000","008","BATTERY","false","true","JB108978"
"2018-01-08T16:50:00.000","008","THEFT","false","false","JB110124"
"2018-01-08T17:08:00.000","008","MOTOR VEHICLE THEFT","false","false","JB109124"
"2018-01-08T17:50:00.000","008","ROBBERY","false","false","JB109065"
"2018-01-08T18:00:00.000","008","THEFT","false","false","JB109471"
"2018-01-08T18:50:00.000","008","BATTERY","false","true","JB109126"
"2018-01-08T18:53:00.000","008","ROBBERY","true","false","JB109123"
"2018-01-08T18:55:00.000","008","ROBBERY","true","false","JB109145"
"2018-01-08T19:00:00.000","008","THEFT","false","false","JB143132"
"2018-01-08T19:00:00.000","008","ROBBERY","true","false","JB109146"
"2018-01-08T19:55:00.000","008","ROBBERY","true","false","JB109203"
"2018-01-08T20:00:00.000","008","MOTOR VEHICLE THEFT","false","false","JB109397"
"2018-01-08T20:50:00.000","008","NARCOTICS","true","false","JB109259"
"2018-01-08T21:30:00.000","008","THEFT","false","false","JB109350"
"2018-01-08T22:00:00.000","008","THEFT","false","false","JB109323"
"2018-01-08T23:21:00.000","008","CRIMINAL DAMAGE","false","false","JB109486"
"2018-01-08T23:55:00.000","008","BATTERY","false","true","JB109960"
"2018-01-09T00:10:00.000","008","BATTERY","true","true","JB109356"
"2018-01-09T01:30:00.000","008","BURGLARY","false","false","JB110493"
"2018-01-09T03:00:00.000","008","ASSAULT","false","false","JB109405"
"2018-01-09T03:20:00.000","008","CRIMINAL DAMAGE","false","false","JB109409"
"2018-01-09T03:30:00.000","008","MOTOR VEHICLE THEFT","false","false","JB109448"
"2018-01-09T04:03:00.000","008","BURGLARY","false","false","JB109533"
"2018-01-09T05:45:00.000","008","BATTERY","false","true","JB109453"
"2018-01-09T06:00:00.000","008","BATTERY","false","true","JB109444"
"2018-01-09T07:35:00.000","008","THEFT","true","false","JB109503"
"2018-01-09T07:45:00.000","008","MOTOR VEHICLE THEFT","false","false","JB109766"
"2018-01-09T09:36:00.000","008","ASSAULT","true","true","JB109591"
"2018-01-09T10:01:00.000","008","BATTERY","false","false","JB109615"
"2018-01-09T10:30:00.000","008","MOTOR VEHICLE THEFT","false","false","JB109665"
"2018-01-09T10:30:00.000","008","ASSAULT","true","false","JB109677"
"2018-01-09T11:00:00.000","008","THEFT","false","false","JB109864"
"2018-01-09T11:10:00.000","008","BATTERY","false","false","JB109714"
"2018-01-09T11:23:00.000","008","OTHER OFFENSE","false","false","JB109994"
"2018-01-09T12:15:00.000","008","ROBBERY","false","false","JB109783"
"2018-01-09T12:48:00.000","008","THEFT","true","false","JB109818"
"2018-01-09T13:30:00.000","008","BATTERY","false","true","JB112129"
"2018-01-09T15:07:00.000","008","ASSAULT","false","false","JB109989"
"2018-01-09T16:20:00.000","008","ROBBERY","false","false","JB110118"
"2018-01-09T16:52:00.000","008","NARCOTICS","true","false","JB110187"
"2018-01-09T17:05:00.000","008","THEFT","false","false","JB110163"
"2018-01-09T17:10:00.000","008","BATTERY","false","true","JB110200"
"2018-01-09T17:30:00.000","008","THEFT","false","false","JB110687"
"2018-01-09T18:25:00.000","008","NARCOTICS","true","false","JB120421"
"2018-01-09T18:45:00.000","008","ROBBERY","false","false","JB110321"
"2018-01-09T19:00:00.000","008","ASSAULT","false","false","JB110398"
"2018-01-09T19:00:00.000","008","THEFT","false","false","JB110851"
"2018-01-09T19:00:00.000","008","THEFT","false","false","JB110404"
"2018-01-09T19:03:00.000","008","BATTERY","true","true","JB110337"
"2018-01-09T19:30:00.000","008","THEFT","false","false","JB111452"
"2018-01-09T19:35:00.000","008","ROBBERY","false","false","JB110437"
"2018-01-09T21:00:00.000","008","CRIMINAL DAMAGE","false","false","JB110628"
"2018-01-09T21:20:00.000","008","BATTERY","false","true","JB110494"
"2018-01-09T22:00:00.000","008","MOTOR VEHICLE THEFT","false","false","JB110708"
"2018-01-09T22:31:00.000","008","THEFT","false","false","JB111438"
"2018-01-09T23:45:00.000","008","CRIMINAL DAMAGE","false","false","JB110722"
"2018-01-10T00:20:00.000","008","BATTERY","true","true","JB110604"
"2018-01-10T02:00:00.000","008","THEFT","false","false","JB111450"
"2018-01-10T06:30:00.000","008","CRIMINAL DAMAGE","false","false","JB111534"
"2018-01-10T07:23:00.000","008","OTHER OFFENSE","false","false","JB111628"
"2018-01-10T07:35:00.000","008","ROBBERY","false","false","JB110710"
"2018-01-10T08:00:00.000","008","BATTERY","false","false","JB110747"
"2018-01-10T08:15:00.000","008","BATTERY","true","true","JB110740"
"2018-01-10T09:00:00.000","008","THEFT","false","false","JB112204"
"2018-01-10T09:00:00.000","008","THEFT","false","false","JB171230"
"2018-01-10T09:00:00.000","008","DECEPTIVE PRACTICE","false","false","JB125325"
"2018-01-10T09:00:00.000","008","BURGLARY","false","false","JB110807"
"2018-01-10T09:00:00.000","008","THEFT","false","false","JC124303"
"2018-01-10T09:19:00.000","008","OTHER OFFENSE","false","false","JB110789"
"2018-01-10T10:00:00.000","008","CRIMINAL DAMAGE","false","false","JB111386"
"2018-01-10T10:09:00.000","008","BURGLARY","false","false","JB111654"
"2018-01-10T10:57:10.000","008","NARCOTICS","true","false","JB111065"
"2018-01-10T11:00:00.000","008","BATTERY","false","false","JB117635"
"2018-01-10T11:30:00.000","008","BURGLARY","false","false","JB111258"
"2018-01-10T12:00:00.000","008","DECEPTIVE PRACTICE","false","false","JB127942"
"2018-01-10T12:00:00.000","008","THEFT","false","false","JB113812"
"2018-01-10T12:15:00.000","008","ASSAULT","false","false","JB111048"
"2018-01-10T13:00:00.000","008","THEFT","false","false","JB112597"
"2018-01-10T13:00:00.000","008","THEFT","false","false","JB111074"
